sfynx.SymfonyConnexion_1	symfonyconnexion-1	RUN	1423675557714	 	2.0
Scenario name	3777433169415326671-311	REQUEST	Page fr	request_fr_2	1423675570200	1423675570201	1423675570337	1423675570337	OK	 
Scenario name	3777433169415326671-46	REQUEST	Page en	request_en_2	1423675570199	1423675570201	1423675570338	1423675570338	OK	 
Scenario name	3777433169415326671-473	REQUEST	Page fr	request_fr_1	1423675559050	1423675568271	1423675570344	1423675570344	OK	 
Scenario name	3777433169415326671-117	REQUEST	Page en	request_en_1	1423675570309	1423675570309	1423675570343	1423675570343	OK	 
Scenario name	3777433169415326671-542	REQUEST	Page fr	request_fr_1	1423675559111	1423675568293	1423675570348	1423675570348	OK	 
Scenario name	3777433169415326671-530	REQUEST	Page fr	request_fr_1	1423675559094	1423675568296	1423675570354	1423675570354	OK	 
Scenario name	3777433169415326671-533	REQUEST	Page fr	request_fr_1	1423675559098	1423675568287	1423675570354	1423675570354	OK	 
Scenario name	3777433169415326671-33	GROUP	Page fr	1423675557854	1423675570358	5642	3	0	OK
Scenario name	3777433169415326671-585	REQUEST	Page fr	request_fr_2	1423675570199	1423675570201	1423675570358	1423675570358	OK	 
Scenario name	3777433169415326671-612	REQUEST	Page fr	request_fr_1	1423675559177	1423675568297	1423675570360	1423675570360	OK	 
Scenario name	3777433169415326671-526	REQUEST	Page fr	request_fr_1	1423675559091	1423675568312	1423675570366	1423675570366	OK	 
Scenario name	3777433169415326671-166	REQUEST	Page fr	request_fr_3	1423675566319	1423675566319	1423675570372	1423675570372	OK	 
Scenario name	3777433169415326671-487	REQUEST	Page fr	request_fr_1	1423675559059	1423675568310	1423675570377	1423675570377	OK	 
Scenario name	3777433169415326671-467	REQUEST	Page fr	request_fr_1	1423675559046	1423675568309	1423675570378	1423675570378	OK	 
Scenario name	3777433169415326671-659	REQUEST	Page fr	request_fr_1	1423675559216	1423675568322	1423675570382	1423675570382	OK	 
Scenario name	3777433169415326671-129	REQUEST	Page en	request_en_2	1423675570279	1423675570280	1423675570386	1423675570386	OK	 
Scenario name	3777433169415326671-458	REQUEST	Page fr	request_fr_2	1423675570249	1423675570250	1423675570386	1423675570386	OK	 
Scenario name	3777433169415326671-133	REQUEST	Page fr	request_fr_3	1423675569352	1423675569353	1423675570387	1423675570387	OK	 
Scenario name	3777433169415326671-150	GROUP	Page fr	1423675557864	1423675570388	6323	3	0	OK
Scenario name	3777433169415326671-33	REQUEST	Page en	request_en_1	1423675570359	1423675570361	1423675570397	1423675570398	OK	 
Scenario name	3777433169415326671-999	GROUP	Page fr	1423675558047	1423675570399	5269	3	0	OK
Scenario name	3777433169415326671-349	REQUEST	Page fr	request_fr_2	1423675570228	1423675570229	1423675570403	1423675570403	OK	 
Scenario name	3777433169415326671-231	REQUEST	Page en	request_en_1	1423675569341	1423675569341	1423675570403	1423675570403	OK	 
Scenario name	3777433169415326671-230	REQUEST	Page fr	request_fr_3	1423675570359	1423675570362	1423675570406	1423675570406	OK	 
Scenario name	3777433169415326671-101	GROUP	Page fr	1423675557859	1423675570408	4545	3	0	OK
Scenario name	3777433169415326671-573	REQUEST	Page fr	request_fr_1	1423675559142	1423675568340	1423675570413	1423675570413	OK	 
Scenario name	3777433169415326671-626	REQUEST	Page fr	request_fr_1	1423675559187	1423675568351	1423675570413	1423675570413	OK	 
Scenario name	3777433169415326671-553	REQUEST	Page fr	request_fr_1	1423675559123	1423675568339	1423675570415	1423675570415	OK	 
Scenario name	3777433169415326671-979	GROUP	Page fr	1423675558045	1423675570419	2305	3	0	OK
Scenario name	3777433169415326671-110	REQUEST	Page en	request_en_1	1423675568299	1423675568368	1423675570421	1423675570421	OK	 
Scenario name	3777433169415326671-639	REQUEST	Page fr	request_fr_1	1423675559201	1423675568348	1423675570421	1423675570421	OK	 
Scenario name	3777433169415326671-994	REQUEST	Page fr	request_fr_3	1423675570379	1423675570379	1423675570422	1423675570422	OK	 
Scenario name	3777433169415326671-647	REQUEST	Page fr	request_fr_1	1423675559207	1423675568348	1423675570422	1423675570422	OK	 
Scenario name	3777433169415326671-619	REQUEST	Page fr	request_fr_1	1423675559181	1423675568349	1423675570424	1423675570424	OK	 
Scenario name	3777433169415326671-95	REQUEST	Page en	request_en_1	1423675568295	1423675568361	1423675570426	1423675570426	OK	 
Scenario name	3777433169415326671-993	GROUP	Page fr	1423675558046	1423675570429	6207	3	0	OK
Scenario name	3777433169415326671-60	REQUEST	Page en	request_en_2	1423675570348	1423675570349	1423675570436	1423675570436	OK	 
Scenario name	3777433169415326671-150	REQUEST	Page en	request_en_1	1423675570389	1423675570389	1423675570437	1423675570437	OK	 
Scenario name	3777433169415326671-56	GROUP	Page fr	1423675557856	1423675570438	4742	3	0	OK
Scenario name	3777433169415326671-414	REQUEST	Page fr	request_fr_2	1423675570229	1423675570230	1423675570447	1423675570447	OK	 
Scenario name	3777433169415326671-181	GROUP	Page fr	1423675557866	1423675570448	3255	3	0	OK
Scenario name	3777433169415326671-217	GROUP	Page fr	1423675557869	1423675570448	5316	3	0	OK
Scenario name	3777433169415326671-997	GROUP	Page fr	1423675558047	1423675570448	5243	3	0	OK
Scenario name	3777433169415326671-977	REQUEST	Page en	request_en_2	1423675570309	1423675570309	1423675570452	1423675570452	OK	 
Scenario name	3777433169415326671-205	REQUEST	Page fr	request_fr_3	1423675569419	1423675569421	1423675570455	1423675570455	OK	 
Scenario name	3777433169415326671-200	GROUP	Page fr	1423675557868	1423675570459	5799	3	0	OK
Scenario name	3777433169415326671-13	GROUP	Page fr	1423675557831	1423675570459	6825	3	0	OK
Scenario name	3777433169415326671-978	REQUEST	Page en	request_en_1	1423675569421	1423675569421	1423675570458	1423675570458	OK	 
Scenario name	3777433169415326671-91	REQUEST	Page en	request_en_1	1423675569279	1423675569282	1423675570463	1423675570463	OK	 
Scenario name	3777433169415326671-998	REQUEST	Page en	request_en_1	1423675569429	1423675569430	1423675570466	1423675570466	OK	 
Scenario name	3777433169415326671-233	REQUEST	Page fr	request_fr_3	1423675569279	1423675569280	1423675570466	1423675570466	OK	 
Scenario name	3777433169415326671-56	REQUEST	Page en	request_en_1	1423675570439	1423675570439	1423675570471	1423675570471	OK	 
Scenario name	3777433169415326671-169	GROUP	Page fr	1423675557865	1423675570499	5603	3	0	OK
Scenario name	3777433169415326671-980	GROUP	Page fr	1423675558046	1423675570499	4412	3	0	OK
Scenario name	3777433169415326671-398	REQUEST	Page fr	request_fr_2	1423675570320	1423675570320	1423675570507	1423675570507	OK	 
Scenario name	3777433169415326671-81	REQUEST	Page en	request_en_2	1423675570388	1423675570389	1423675570517	1423675570517	OK	 
Scenario name	3777433169415326671-42	GROUP	Page fr	1423675557855	1423675570518	6802	3	0	OK
Scenario name	3777433169415326671-418	REQUEST	Page fr	request_fr_2	1423675570429	1423675570430	1423675570530	1423675570530	OK	 
Scenario name	3777433169415326671-169	REQUEST	Page en	request_en_1	1423675570499	1423675570500	1423675570535	1423675570535	OK	 
Scenario name	3777433169415326671-275	REQUEST	Page en	request_en_2	1423675570429	1423675570435	1423675570545	1423675570545	OK	 
Scenario name	3777433169415326671-404	REQUEST	Page fr	request_fr_2	1423675569389	1423675569389	1423675570549	1423675570549	OK	 
Scenario name	3777433169415326671-106	REQUEST	Page fr	request_fr_2	1423675565430	1423675565430	1423675570554	1423675570554	OK	 
Scenario name	3777433169415326671-42	REQUEST	Page en	request_en_1	1423675570519	1423675570519	1423675570555	1423675570555	OK	 
Scenario name	3777433169415326671-38	GROUP	Page en	1423675565208	1423675570560	444	3	0	OK
Scenario name	3777433169415326671-101	REQUEST	Page en	request_en_1	1423675570409	1423675570410	1423675570567	1423675570567	OK	 
Scenario name	3777433169415326671-242	GROUP	Page fr	1423675557870	1423675570575	5931	3	0	OK
Scenario name	3777433169415326671-96	GROUP	Page fr	1423675557858	1423675570578	3423	3	0	OK
Scenario name	3777433169415326671-37	GROUP	Page fr	1423675557855	1423675570578	7944	3	0	OK
Scenario name	3777433169415326671-82	REQUEST	Page en	request_en_2	1423675569369	1423675569369	1423675570577	1423675570577	OK	 
Scenario name	3777433169415326671-272	REQUEST	Page fr	request_fr_2	1423675570438	1423675570439	1423675570588	1423675570588	OK	 
Scenario name	3777433169415326671-399	REQUEST	Page fr	request_fr_2	1423675570409	1423675570409	1423675570592	1423675570592	OK	 
Scenario name	3777433169415326671-262	REQUEST	Page en	request_en_2	1423675570508	1423675570509	1423675570594	1423675570594	OK	 
Scenario name	3777433169415326671-196	GROUP	Page fr	1423675557867	1423675570609	5197	3	0	OK
Scenario name	3777433169415326671-30	REQUEST	Page fr	request_fr_2	1423675570530	1423675570531	1423675570613	1423675570613	OK	 
Scenario name	3777433169415326671-72	REQUEST	Page en	request_en_2	1423675569488	1423675569491	1423675570621	1423675570621	OK	 
Scenario name	3777433169415326671-379	REQUEST	Page fr	request_fr_2	1423675570479	1423675570480	1423675570631	1423675570631	OK	 
Scenario name	3777433169415326671-37	REQUEST	Page en	request_en_1	1423675570583	1423675570596	1423675570632	1423675570632	OK	 
Scenario name	3777433169415326671-196	REQUEST	Page en	request_en_1	1423675570610	1423675570610	1423675570643	1423675570643	OK	 
Scenario name	3777433169415326671-240	GROUP	Page fr	1423675557870	1423675570658	5136	3	0	OK
Scenario name	3777433169415326671-268	REQUEST	Page fr	request_fr_3	1423675570531	1423675570532	1423675570674	1423675570674	OK	 
Scenario name	3777433169415326671-64	GROUP	Page fr	1423675557856	1423675570678	7565	3	0	OK
Scenario name	3777433169415326671-955	GROUP	Page fr	1423675558044	1423675570678	4895	3	0	OK
Scenario name	3777433169415326671-172	GROUP	Page fr	1423675557866	1423675570678	6223	3	0	OK
Scenario name	3777433169415326671-381	REQUEST	Page fr	request_fr_2	1423675570559	1423675570567	1423675570686	1423675570686	OK	 
Scenario name	3777433169415326671-245	GROUP	Page fr	1423675557871	1423675570688	5500	3	0	OK
Scenario name	3777433169415326671-504	REQUEST	Page fr	request_fr_2	1423675569561	1423675569562	1423675570691	1423675570691	OK	 
Scenario name	3777433169415326671-476	REQUEST	Page fr	request_fr_2	1423675570574	1423675570576	1423675570702	1423675570702	OK	 
Scenario name	3777433169415326671-642	REQUEST	Page fr	request_fr_1	1423675559203	1423675568369	1423675570717	1423675570717	OK	 
Scenario name	3777433169415326671-38	REQUEST	Login	request_login_1	1423675570562	1423675570563	1423675570716	1423675570716	OK	 
Scenario name	3777433169415326671-595	REQUEST	Page fr	request_fr_1	1423675559162	1423675568360	1423675570722	1423675570722	OK	 
Scenario name	3777433169415326671-447	REQUEST	Page fr	request_fr_2	1423675570560	1423675570562	1423675570727	1423675570727	OK	 
Scenario name	3777433169415326671-555	REQUEST	Page fr	request_fr_1	1423675559125	1423675568380	1423675570728	1423675570728	OK	 
Scenario name	3777433169415326671-558	REQUEST	Page fr	request_fr_1	1423675559129	1423675568373	1423675570733	1423675570733	OK	 
Scenario name	3777433169415326671-444	REQUEST	Page fr	request_fr_2	1423675570628	1423675570629	1423675570747	1423675570747	OK	 
Scenario name	3777433169415326671-616	REQUEST	Page fr	request_fr_1	1423675559179	1423675568406	1423675570749	1423675570749	OK	 
Scenario name	3777433169415326671-624	REQUEST	Page fr	request_fr_2	1423675570550	1423675570551	1423675570754	1423675570754	OK	 
Scenario name	3777433169415326671-228	GROUP	Page fr	1423675557869	1423675570758	5307	3	0	OK
Scenario name	3777433169415326671-551	REQUEST	Page fr	request_fr_1	1423675559122	1423675568416	1423675570762	1423675570762	OK	 
Scenario name	3777433169415326671-39	REQUEST	Page en	request_en_2	1423675570590	1423675570591	1423675570765	1423675570766	OK	 
Scenario name	3777433169415326671-620	REQUEST	Page fr	request_fr_1	1423675559182	1423675568364	1423675570766	1423675570766	OK	 
Scenario name	3777433169415326671-565	REQUEST	Page fr	request_fr_1	1423675559135	1423675568365	1423675570773	1423675570773	OK	 
Scenario name	3777433169415326671-569	REQUEST	Page fr	request_fr_1	1423675559139	1423675568366	1423675570773	1423675570773	OK	 
Scenario name	3777433169415326671-544	REQUEST	Page fr	request_fr_1	1423675559113	1423675568403	1423675570776	1423675570776	OK	 
Scenario name	3777433169415326671-490	REQUEST	Page fr	request_fr_2	1423675570640	1423675570641	1423675570780	1423675570780	OK	 
Scenario name	3777433169415326671-18	REQUEST	Page en	request_en_2	1423675570620	1423675570620	1423675570786	1423675570786	OK	 
Scenario name	3777433169415326671-240	REQUEST	Page en	request_en_1	1423675570659	1423675570659	1423675570786	1423675570786	OK	 
Scenario name	3777433169415326671-307	REQUEST	Page fr	request_fr_2	1423675569699	1423675569701	1423675570790	1423675570790	OK	 
Scenario name	3777433169415326671-161	GROUP	Page fr	1423675557865	1423675570799	6094	3	0	OK
Scenario name	3777433169415326671-986	REQUEST	Page en	request_en_2	1423675570682	1423675570682	1423675570793	1423675570793	OK	 
Scenario name	3777433169415326671-15	GROUP	Page fr	1423675557831	1423675570809	6697	3	0	OK
Scenario name	3777433169415326671-177	GROUP	Page fr	1423675557866	1423675570831	5403	3	0	OK
Scenario name	3777433169415326671-286	REQUEST	Page fr	request_fr_3	1423675570779	1423675570780	1423675570834	1423675570834	OK	 
Scenario name	3777433169415326671-172	REQUEST	Page en	request_en_1	1423675570681	1423675570681	1423675570845	1423675570845	OK	 
Scenario name	3777433169415326671-365	REQUEST	Page fr	request_fr_2	1423675570759	1423675570759	1423675570860	1423675570860	OK	 
Scenario name	3777433169415326671-141	GROUP	Page fr	1423675557862	1423675570868	5563	3	0	OK
Scenario name	3777433169415326671-285	GROUP	Page fr	1423675557880	1423675570878	5211	3	0	OK
Scenario name	3777433169415326671-336	REQUEST	Page fr	request_fr_2	1423675570789	1423675570789	1423675570883	1423675570883	OK	 
Scenario name	3777433169415326671-208	GROUP	Page fr	1423675557868	1423675570899	5259	3	0	OK
Scenario name	3777433169415326671-259	GROUP	Page fr	1423675557871	1423675570908	6102	3	0	OK
Scenario name	3777433169415326671-236	REQUEST	Page fr	request_fr_2	1423675569818	1423675569819	1423675570908	1423675570908	OK	 
Scenario name	3777433169415326671-384	REQUEST	Page fr	request_fr_2	1423675570779	1423675570780	1423675570922	1423675570922	OK	 
Scenario name	3777433169415326671-433	REQUEST	Page fr	request_fr_2	1423675570769	1423675570769	1423675570922	1423675570922	OK	 
Scenario name	3777433169415326671-285	REQUEST	Page en	request_en_1	1423675570879	1423675570879	1423675570926	1423675570926	OK	 
Scenario name	3777433169415326671-182	GROUP	Page fr	1423675557866	1423675570929	5437	3	0	OK
Scenario name	3777433169415326671-216	GROUP	Page fr	1423675557869	1423675570929	5296	3	0	OK
Scenario name	3777433169415326671-250	REQUEST	Page fr	request_fr_2	1423675570769	1423675570770	1423675570939	1423675570939	OK	 
Scenario name	3777433169415326671-353	REQUEST	Page fr	request_fr_2	1423675570771	1423675570772	1423675570941	1423675570941	OK	 
Scenario name	3777433169415326671-59	GROUP	Page fr	1423675557856	1423675570958	5553	3	0	OK
Scenario name	3777433169415326671-394	REQUEST	Page fr	request_fr_2	1423675570770	1423675570770	1423675570967	1423675570967	OK	 
Scenario name	3777433169415326671-119	REQUEST	Page en	request_en_2	1423675570849	1423675570850	1423675570971	1423675570971	OK	 
Scenario name	3777433169415326671-985	GROUP	Page fr	1423675558046	1423675570980	4516	3	0	OK
Scenario name	3777433169415326671-291	GROUP	Page fr	1423675557880	1423675570999	5916	3	0	OK
Scenario name	3777433169415326671-214	REQUEST	Page fr	request_fr_2	1423675570831	1423675570831	1423675571007	1423675571007	OK	 
Scenario name	3777433169415326671-19	GROUP	Page fr	1423675557831	1423675571018	6695	3	0	OK
Scenario name	3777433169415326671-86	GROUP	Page fr	1423675557858	1423675571018	6786	3	0	OK
Scenario name	3777433169415326671-371	REQUEST	Page fr	request_fr_2	1423675570908	1423675570909	1423675571026	1423675571026	OK	 
Scenario name	3777433169415326671-316	REQUEST	Page fr	request_fr_3	1423675570769	1423675570770	1423675571026	1423675571026	OK	 
Scenario name	3777433169415326671-448	REQUEST	Page fr	request_fr_2	1423675569908	1423675569909	1423675571034	1423675571034	OK	 
Scenario name	3777433169415326671-140	GROUP	Page fr	1423675557862	1423675571039	5450	3	0	OK
Scenario name	3777433169415326671-151	GROUP	Page fr	1423675557864	1423675571048	5521	3	0	OK
Scenario name	3777433169415326671-132	GROUP	Page fr	1423675557861	1423675571058	5472	3	0	OK
Scenario name	3777433169415326671-124	GROUP	Page fr	1423675557860	1423675571060	6454	3	0	OK
Scenario name	3777433169415326671-456	REQUEST	Page fr	request_fr_2	1423675570889	1423675570889	1423675571065	1423675571065	OK	 
Scenario name	3777433169415326671-337	REQUEST	Page fr	request_fr_2	1423675570939	1423675570939	1423675571070	1423675571071	OK	 
